Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2022-10-23 16:53:35;1666533215.859062;portrait;0.06622314453125;-0.37835693359375;-0.8867340087890625;standing
2022-10-23 16:53:35;1666533215.861067;portrait;0.0742340087890625;-0.3691558837890625;-0.91668701171875;standing
2022-10-23 16:53:35;1666533215.868618;portrait;0.0486907958984375;-0.3683624267578125;-0.920501708984375;standing
2022-10-23 16:53:35;1666533215.870008;portrait;0.0544281005859375;-0.3762664794921875;-0.928802490234375;standing
2022-10-23 16:53:35;1666533215.882337;portrait;0.06439208984375;-0.380401611328125;-0.9507293701171875;standing
2022-10-23 16:53:35;1666533215.915832;portrait;0.0586395263671875;-0.3787841796875;-0.93524169921875;standing
2022-10-23 16:53:35;1666533215.965349;portrait;0.0457916259765625;-0.384796142578125;-0.922821044921875;standing
2022-10-23 16:53:35;1666533216.015079;portrait;0.047119140625;-0.3887481689453125;-0.9227752685546875;standing
2022-10-23 16:53:35;1666533216.064783;portrait;0.03887939453125;-0.389739990234375;-0.9146270751953125;standing
2022-10-23 16:53:35;1666533216.114563;portrait;0.04888916015625;-0.3734283447265625;-0.91229248046875;standing
2022-10-23 16:53:35;1666533216.1640959;portrait;0.04925537109375;-0.3694610595703125;-0.9272613525390625;standing
2022-10-23 16:53:35;1666533216.213822;portrait;0.042022705078125;-0.376434326171875;-0.9185791015625;standing
2022-10-23 16:53:35;1666533216.2635689;portrait;0.0466461181640625;-0.378814697265625;-0.91827392578125;standing
2022-10-23 16:53:35;1666533216.313191;portrait;0.0393218994140625;-0.3774261474609375;-0.9418182373046875;standing
2022-10-23 16:53:35;1666533216.362712;portrait;0.0428619384765625;-0.381011962890625;-0.929901123046875;standing
2022-10-23 16:53:35;1666533216.412393;portrait;0.0428924560546875;-0.384857177734375;-0.9254302978515625;standing
2022-10-23 16:53:35;1666533216.4620419;portrait;0.0379791259765625;-0.37945556640625;-0.9250640869140625;standing
2022-10-23 16:53:35;1666533216.511596;portrait;0.0394744873046875;-0.381927490234375;-0.92388916015625;standing
2022-10-23 16:53:35;1666533216.561606;portrait;0.045166015625;-0.381256103515625;-0.917572021484375;standing
2022-10-23 16:53:35;1666533216.611419;portrait;0.04217529296875;-0.3753814697265625;-0.92889404296875;standing
2022-10-23 16:53:35;1666533216.6612182;portrait;0.0406036376953125;-0.3834075927734375;-0.9283294677734375;standing
2022-10-23 16:53:35;1666533216.710757;portrait;0.03973388671875;-0.3834381103515625;-0.922271728515625;standing
2022-10-23 16:53:35;1666533216.75987;portrait;0.04058837890625;-0.3864593505859375;-0.92449951171875;standing
2022-10-23 16:53:35;1666533216.80954;portrait;0.0259552001953125;-0.3827972412109375;-0.91131591796875;standing
2022-10-23 16:53:35;1666533216.859093;portrait;0.0349273681640625;-0.3948822021484375;-0.9085845947265625;standing
2022-10-23 16:53:35;1666533216.90888;portrait;0.0205535888671875;-0.4029388427734375;-0.9116058349609375;standing
2022-10-23 16:53:35;1666533216.958582;portrait;0.03057861328125;-0.3977813720703125;-0.9238433837890625;standing
2022-10-23 16:53:35;1666533217.0080972;portrait;0.026336669921875;-0.3831024169921875;-0.9317626953125;standing
2022-10-23 16:53:35;1666533217.057672;portrait;0.03826904296875;-0.3838958740234375;-0.922515869140625;standing
2022-10-23 16:53:35;1666533217.1073399;portrait;0.0411834716796875;-0.375518798828125;-0.9239654541015625;standing
2022-10-23 16:53:35;1666533217.1570458;portrait;0.04205322265625;-0.38677978515625;-0.912689208984375;standing
2022-10-23 16:53:35;1666533217.2068272;portrait;0.0335540771484375;-0.3917388916015625;-0.9229736328125;standing
2022-10-23 16:53:35;1666533217.256166;portrait;0.03424072265625;-0.395965576171875;-0.9285430908203125;standing
2022-10-23 16:53:35;1666533217.305942;portrait;0.0368499755859375;-0.3898162841796875;-0.9247589111328125;standing
2022-10-23 16:53:35;1666533217.355546;portrait;0.0475616455078125;-0.3833770751953125;-0.9352264404296875;standing
2022-10-23 16:53:35;1666533217.405212;portrait;0.04290771484375;-0.38104248046875;-0.9167022705078125;standing
2022-10-23 16:53:35;1666533217.4547539;portrait;0.035369873046875;-0.3804473876953125;-0.918182373046875;standing
2022-10-23 16:53:35;1666533217.504582;portrait;0.037994384765625;-0.3860931396484375;-0.92144775390625;standing
2022-10-23 16:53:35;1666533217.554024;portrait;0.04229736328125;-0.380584716796875;-0.91876220703125;standing
2022-10-23 16:53:35;1666533217.603683;portrait;0.0407257080078125;-0.384857177734375;-0.90960693359375;standing
2022-10-23 16:53:35;1666533217.65344;portrait;0.0476531982421875;-0.3806610107421875;-0.9029388427734375;standing
2022-10-23 16:53:35;1666533217.703264;portrait;0.0375518798828125;-0.375396728515625;-0.9362640380859375;standing
2022-10-23 16:53:35;1666533217.752582;portrait;0.0403900146484375;-0.3763580322265625;-0.948577880859375;standing
2022-10-23 16:53:35;1666533217.80246;portrait;0.0430450439453125;-0.378021240234375;-0.940032958984375;standing
2022-10-23 16:53:35;1666533217.852713;portrait;0.0435028076171875;-0.3807373046875;-0.9204864501953125;standing
2022-10-23 16:53:35;1666533217.9017382;portrait;0.039276123046875;-0.3787078857421875;-0.907257080078125;standing
2022-10-23 16:53:35;1666533217.951527;portrait;0.0363922119140625;-0.368682861328125;-0.9313201904296875;standing
2022-10-23 16:53:35;1666533218.001195;portrait;0.0405731201171875;-0.369873046875;-0.9322662353515625;standing
2022-10-23 16:53:35;1666533218.051157;portrait;0.0475616455078125;-0.37664794921875;-0.928009033203125;standing
2022-10-23 16:53:35;1666533218.10142;portrait;0.0414581298828125;-0.3760833740234375;-0.9381561279296875;standing
2022-10-23 16:53:35;1666533218.149806;portrait;0.0382080078125;-0.3713836669921875;-0.9253387451171875;standing
2022-10-23 16:53:35;1666533218.199475;portrait;0.049163818359375;-0.3679046630859375;-0.9189453125;standing
2022-10-23 16:53:35;1666533218.249177;portrait;0.0533599853515625;-0.3604278564453125;-0.911956787109375;standing
2022-10-23 16:53:35;1666533218.2987828;portrait;0.047943115234375;-0.3706817626953125;-0.940887451171875;standing
2022-10-23 16:53:35;1666533218.348342;portrait;0.0378570556640625;-0.3724822998046875;-0.9453277587890625;standing
2022-10-23 16:53:35;1666533218.39814;portrait;0.039337158203125;-0.369873046875;-0.9322509765625;standing
2022-10-23 16:53:35;1666533218.4475799;portrait;0.04901123046875;-0.3805084228515625;-0.932952880859375;standing
2022-10-23 16:53:35;1666533218.497377;portrait;0.039093017578125;-0.370941162109375;-0.934967041015625;standing
2022-10-23 16:53:35;1666533218.546937;portrait;0.0423431396484375;-0.373565673828125;-0.9305572509765625;standing
2022-10-23 16:53:35;1666533218.596595;portrait;0.0407257080078125;-0.36724853515625;-0.921600341796875;standing
2022-10-23 16:53:35;1666533218.646161;portrait;0.044647216796875;-0.3753509521484375;-0.9236602783203125;standing
2022-10-23 16:53:35;1666533218.696237;portrait;0.0472259521484375;-0.3763885498046875;-0.9335479736328125;standing
2022-10-23 16:53:35;1666533218.745415;portrait;0.0365142822265625;-0.3746795654296875;-0.9196014404296875;standing
2022-10-23 16:53:35;1666533218.795126;portrait;0.0379180908203125;-0.3770751953125;-0.9208221435546875;standing
2022-10-23 16:53:35;1666533218.844829;portrait;0.0384674072265625;-0.37554931640625;-0.924591064453125;standing
2022-10-23 16:53:35;1666533218.894403;portrait;0.03387451171875;-0.3757476806640625;-0.91754150390625;standing
2022-10-23 16:53:35;1666533218.9440088;portrait;0.0464019775390625;-0.3887786865234375;-0.92529296875;standing
2022-10-23 16:53:35;1666533218.9941;portrait;0.0438995361328125;-0.38519287109375;-0.9423370361328125;standing
2022-10-23 16:53:35;1666533219.043392;portrait;0.0514984130859375;-0.388031005859375;-0.9288482666015625;standing
2022-10-23 16:53:35;1666533219.093265;portrait;0.04052734375;-0.3800048828125;-0.9126739501953125;standing
2022-10-23 16:53:35;1666533219.1426039;portrait;0.04046630859375;-0.379852294921875;-0.9180908203125;standing
2022-10-23 16:53:35;1666533219.1924958;portrait;0.0452117919921875;-0.3784637451171875;-0.9300079345703125;standing
2022-10-23 16:53:35;1666533219.241899;portrait;0.0440673828125;-0.379852294921875;-0.9217681884765625;standing
2022-10-23 16:53:35;1666533219.2916322;portrait;0.044677734375;-0.38946533203125;-0.9192962646484375;standing
2022-10-23 16:53:35;1666533219.341054;portrait;0.0391998291015625;-0.388763427734375;-0.93218994140625;standing
2022-10-23 16:53:35;1666533219.3912191;portrait;0.0408172607421875;-0.3858642578125;-0.91815185546875;standing
2022-10-23 16:53:35;1666533219.441379;portrait;0.04229736328125;-0.38775634765625;-0.9185943603515625;standing
2022-10-23 16:53:35;1666533219.491344;portrait;0.0465545654296875;-0.384613037109375;-0.9170989990234375;standing
2022-10-23 16:53:35;1666533219.539773;portrait;0.0403900146484375;-0.379486083984375;-0.921783447265625;standing
2022-10-23 16:53:35;1666533219.589517;portrait;0.049041748046875;-0.380279541015625;-0.932037353515625;standing
2022-10-23 16:53:35;1666533219.639042;portrait;0.0440216064453125;-0.3782806396484375;-0.921539306640625;standing
2022-10-23 16:53:35;1666533219.688696;portrait;0.041748046875;-0.3863677978515625;-0.9210357666015625;standing
2022-10-23 16:53:35;1666533219.730382;portrait;0.0391845703125;-0.3852996826171875;-0.9298858642578125;standing
2022-10-23 16:53:35;1666533219.780524;portrait;0.0392303466796875;-0.3857421875;-0.9287261962890625;standing
2022-10-23 16:53:35;1666533219.8293328;portrait;0.04315185546875;-0.3816986083984375;-0.920257568359375;standing
2022-10-23 16:53:35;1666533219.87853;portrait;0.0428924560546875;-0.381683349609375;-0.9204254150390625;standing
2022-10-23 16:53:35;1666533219.928;portrait;0.0389251708984375;-0.378265380859375;-0.933441162109375;standing
2022-10-23 16:53:35;1666533219.977907;portrait;0.04205322265625;-0.380096435546875;-0.927703857421875;standing
2022-10-23 16:53:35;1666533220.027323;portrait;0.035858154296875;-0.3784027099609375;-0.91217041015625;standing
2022-10-23 16:53:35;1666533220.0771132;portrait;0.0411224365234375;-0.3849945068359375;-0.92889404296875;standing
2022-10-23 16:53:35;1666533220.1267;portrait;0.0413360595703125;-0.37396240234375;-0.9304962158203125;standing
2022-10-23 16:53:35;1666533220.1763039;portrait;0.034759521484375;-0.373077392578125;-0.920562744140625;standing
2022-10-23 16:53:35;1666533220.225884;portrait;0.0331573486328125;-0.376922607421875;-0.92315673828125;standing
2022-10-23 16:53:35;1666533220.275712;portrait;0.044525146484375;-0.3834686279296875;-0.9316864013671875;standing
2022-10-23 16:53:35;1666533220.326981;portrait;0.04278564453125;-0.3804473876953125;-0.92132568359375;standing
2022-10-23 16:53:35;1666533220.376786;portrait;0.0386199951171875;-0.381256103515625;-0.9233551025390625;standing
2022-10-23 16:53:35;1666533220.426169;portrait;0.037384033203125;-0.3777008056640625;-0.9298553466796875;standing
2022-10-23 16:53:35;1666533220.475894;portrait;0.0420379638671875;-0.38055419921875;-0.9256439208984375;standing
2022-10-23 16:53:35;1666533220.525538;portrait;0.042144775390625;-0.3809051513671875;-0.922027587890625;standing
2022-10-23 16:53:35;1666533220.575368;portrait;0.04412841796875;-0.3805999755859375;-0.92742919921875;standing
2022-10-23 16:53:35;1666533220.6245189;portrait;0.036712646484375;-0.379180908203125;-0.92950439453125;standing
2022-10-23 16:53:35;1666533220.674248;portrait;0.0404052734375;-0.3811798095703125;-0.928466796875;standing
2022-10-23 16:53:35;1666533220.723908;portrait;0.0374603271484375;-0.3822479248046875;-0.92462158203125;standing
2022-10-23 16:53:35;1666533220.77356;portrait;0.0335540771484375;-0.3776397705078125;-0.9235076904296875;standing
