Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2022-10-11 18:45:47;1665503147.863955;portrait;0.0717926025390625;-0.63409423828125;-1.1685333251953125;
2022-10-11 18:45:47;1665503147.8760371;portrait;-0.0668182373046875;-0.4641265869140625;-1.2547607421875;
2022-10-11 18:45:47;1665503147.878213;portrait;0.05780029296875;-0.4652557373046875;-0.821929931640625;
2022-10-11 18:45:47;1665503147.896768;portrait;0.010528564453125;-0.2932891845703125;-0.68243408203125;
2022-10-11 18:45:47;1665503147.918435;portrait;-0.031707763671875;-0.368988037109375;-0.60003662109375;
2022-10-11 18:45:47;1665503147.971047;portrait;0.231536865234375;-0.62841796875;-0.593597412109375;
2022-10-11 18:45:47;1665503148.023312;portrait;0.266357421875;-0.55560302734375;-0.5679168701171875;
2022-10-11 18:45:47;1665503148.075155;portrait;0.3146209716796875;-0.6198272705078125;-0.62396240234375;
2022-10-11 18:45:47;1665503148.123642;portrait;0.50372314453125;-0.7015838623046875;-1.0097808837890625;
2022-10-11 18:45:47;1665503148.173541;portrait;0.416351318359375;-0.706024169921875;-1.224334716796875;
2022-10-11 18:45:47;1665503148.21636;portrait;0.2996368408203125;-0.6848297119140625;-1.0778045654296875;
2022-10-11 18:45:47;1665503148.266031;portrait;0.317474365234375;-0.293182373046875;-1.1016998291015625;
2022-10-11 18:45:47;1665503148.31558;portrait;0.106781005859375;-0.2650909423828125;-0.81951904296875;
2022-10-11 18:45:47;1665503148.365152;portrait;0.1897430419921875;-0.3607940673828125;-0.6876220703125;
2022-10-11 18:45:47;1665503148.415142;portrait;0.04833984375;-0.33551025390625;-0.6844482421875;
2022-10-11 18:45:47;1665503148.4715571;portrait;-0.0988616943359375;-0.4133148193359375;-0.5410308837890625;
2022-10-11 18:45:47;1665503148.521171;portrait;0.052978515625;-0.483245849609375;-0.5635223388671875;
2022-10-11 18:45:47;1665503148.570269;portrait;0.01324462890625;-0.7247467041015625;-0.8030853271484375;
2022-10-11 18:45:47;1665503148.613196;portrait;-0.042388916015625;-0.7564239501953125;-0.9701080322265625;
2022-10-11 18:45:47;1665503148.669942;portrait;-0.0875091552734375;-0.5923614501953125;-1.036956787109375;
2022-10-11 18:45:47;1665503148.715596;portrait;-0.003021240234375;-0.5721435546875;-1.4014434814453125;
2022-10-11 18:45:47;1665503148.762333;portrait;-0.334869384765625;-0.475799560546875;-1.473907470703125;
